type,msg,x,degree,numTerms,blMod,t0,buildTask,publishTaskIPFS,publishTaskETH,workerPullTask,workerProcessTask,workerSubmitResultIPFS,workerSubmitResultETH,userTriggerVerify,userVerify,oracleVerify,invokeVerification,gasUsed
MULTIVAR,test,2,1024,716,2048,337814649206872,1141117,0,0,0,158957094,677894,0,0,0,5109,134967991,141917
MULTIVAR,test,2,1024,716,2048,337814949425985,1140087,0,0,0,179640665,749864,0,0,0,5954,210550630,124208
MULTIVAR,test,2,1024,716,2048,337815346177257,1177747,0,0,0,156359629,666648,0,0,0,12308,288043232,172784
MULTIVAR,test,2,1024,716,2048,337815796985384,1378655,0,0,0,214642983,718031,0,0,0,6099,206657600,142338
MULTIVAR,test,2,1024,716,2048,337816225120083,1513932,0,0,0,227213079,508364,0,0,0,8326,383386118,202266
MULTIVAR,test,2,1024,716,2048,337816843797960,1423363,0,0,0,164526168,458371,0,0,0,8108,235638209,198828
MULTIVAR,test,2,1024,716,2048,337817249816377,1040954,0,0,0,109332194,541651,0,0,0,4858,230678388,133620
MULTIVAR,test,2,1024,716,2048,337817596079741,1828908,0,0,0,144382020,421193,0,0,0,5584,150327142,140369
MULTIVAR,test,2,1024,716,2048,337817897174264,2426140,0,0,0,147264313,417127,0,0,0,3786,121499332,131150
MULTIVAR,test,2,1024,716,2048,337818172745091,1943914,0,0,0,197136146,637149,0,0,0,5572,181639178,140373
MULTIVAR,test,2,1024,716,2048,337818558740363,1338115,0,0,0,142587613,674836,0,0,0,4147,122414560,123778
MULTIVAR,test,2,1024,716,2048,337818829802728,1764430,0,0,0,107131744,578855,0,0,0,12002,378890689,216001
MULTIVAR,test,2,1024,716,2048,337819321157772,7577289,0,0,0,145521803,435994,0,0,0,9375,498911894,266609
MULTIVAR,test,2,1024,716,2048,337819977896401,1143163,0,0,0,107950971,561765,0,0,0,7935,213195907,172910
MULTIVAR,test,2,1024,716,2048,337820304915493,1573427,0,0,0,183947385,504938,0,0,0,15652,379850113,232885
MULTIVAR,test,2,1024,716,2048,337820874802601,1731306,0,0,0,127879755,585062,0,0,0,7956,277814144,183014
MULTIVAR,test,2,1024,716,2048,337821286751489,1165375,0,0,0,115166280,468180,0,0,0,5746,174718485,150575
MULTIVAR,test,2,1024,716,2048,337821582586749,1592069,0,0,0,103480553,685722,0,0,0,5137,125146970,124214
MULTIVAR,test,2,1024,716,2048,337821817637119,1137927,0,0,0,149708953,420761,0,0,0,13698,820854134,364481
MULTIVAR,test,2,1024,716,2048,337822794011708,2187077,0,0,0,126793168,383625,0,0,0,4519,118526950,125676
MULTIVAR,test,2,1024,716,2048,337823048227886,1463163,0,0,0,130167932,465429,0,0,0,3802,172573066,124232
MULTIVAR,test,2,1024,716,2048,337823356989151,1046343,0,0,0,126723885,383141,0,0,0,7472,227770674,174772
MULTIVAR,test,2,1024,716,2048,337823718376057,1090844,0,0,0,144200130,460490,0,0,0,7327,256147357,180562
MULTIVAR,test,2,1024,716,2048,337824125142447,1073567,0,0,0,149318782,545064,0,0,0,4374,220116881,126210
MULTIVAR,test,2,1024,716,2048,337824500723218,1336439,0,0,0,178257690,469924,0,0,0,7265,280745763,181061
MULTIVAR,test,2,1024,716,2048,337824966542185,1214005,0,0,0,164353325,613321,0,0,0,6401,180665982,109208
MULTIVAR,test,2,1024,716,2048,337825318358428,1604728,0,0,0,137869796,385423,0,0,0,15317,614972183,279991
MULTIVAR,test,2,1024,716,2048,337826077874935,1337247,0,0,0,134904582,463941,0,0,0,5167,248110309,123840
MULTIVAR,test,2,1024,716,2048,337826468012758,1441086,0,0,0,181238086,532809,0,0,0,11540,522869254,250140
MULTIVAR,test,2,1024,716,2048,337827178628035,2184992,0,0,0,165643321,783706,0,0,0,29839,599345558,293807
MULTIVAR,test,2,1024,716,2048,337827951018800,1274894,0,0,0,160380504,458250,0,0,0,3910,119269432,125760
MULTIVAR,test,2,1024,716,2048,337828236754097,1684272,0,0,0,137639940,467317,0,0,0,6528,148938288,140343
MULTIVAR,test,2,1024,716,2048,337828529685644,1153693,0,0,0,140679377,525753,0,0,0,26534,938598413,355513
MULTIVAR,test,2,1024,716,2048,337829615278140,1718490,0,0,0,200052471,663224,0,0,0,10088,257704686,197318
MULTIVAR,test,2,1024,716,2048,337830079493912,1144526,0,0,0,99709251,671236,0,0,0,5786,205955106,125740
MULTIVAR,test,2,1024,716,2048,337830390874176,1249103,0,0,0,187030294,535654,0,0,0,4548,207595139,126220
MULTIVAR,test,2,1024,716,2048,337830791568098,2848124,0,0,0,175349744,513312,0,0,0,27345,976182806,346289
MULTIVAR,test,2,1024,716,2048,337831950299145,1519606,0,0,0,150925927,857447,0,0,0,5781,146952495,124432
MULTIVAR,test,2,1024,716,2048,337832254367807,1412813,0,0,0,156108109,446167,0,0,0,9091,485513818,247498
MULTIVAR,test,2,1024,716,2048,337832901737788,1458462,0,0,0,197293894,626312,0,0,0,11610,352627094,197328
MULTIVAR,test,2,1024,716,2048,337833457932134,5689610,0,0,0,189434321,445666,0,0,0,7078,362757600,181029
MULTIVAR,test,2,1024,716,2048,337834020119090,1416484,0,0,0,185244864,571306,0,0,0,3490,169896177,111251
MULTIVAR,test,2,1024,716,2048,337834381426446,1266615,0,0,0,148429466,393359,0,0,0,3583,128922129,123828
MULTIVAR,test,2,1024,716,2048,337834664228520,6622577,0,0,0,207523751,724782,0,0,0,30051,879175741,378803
MULTIVAR,test,2,1024,716,2048,337835762203761,1729687,0,0,0,151727483,693542,0,0,0,11965,411703165,222745
MULTIVAR,test,2,1024,716,2048,337836335594099,2765595,0,0,0,121382968,327263,0,0,0,6633,176092353,149104
MULTIVAR,test,2,1024,716,2048,337836641154069,3527299,0,0,0,169635504,503284,0,0,0,17630,666779845,317842
MULTIVAR,test,2,1024,716,2048,337837485380785,1736687,0,0,0,144444912,586126,0,0,0,4714,141820044,140401
MULTIVAR,test,2,1024,819,2048,337837778372031,1120527,0,0,0,140316922,497722,0,0,0,21136,593183767,323898
MULTIVAR,test,2,1024,819,2048,337838517679245,1151028,0,0,0,144932977,687358,0,0,0,4775,188760553,89949
MULTIVAR,test,2,1024,819,2048,337838857574392,1794289,0,0,0,218765019,835597,0,0,0,14396,531677223,266956
MULTIVAR,test,2,1024,819,2048,337839614815629,3267270,0,0,0,130064424,609824,0,0,0,5266,122245392,124194
MULTIVAR,test,2,1024,819,2048,337839875260432,2742393,0,0,0,164200521,666700,0,0,0,4960,118314503,123774
MULTIVAR,test,2,1024,819,2048,337840165396989,2417082,0,0,0,209576410,638961,0,0,0,9532,496511114,206138
MULTIVAR,test,2,1024,819,2048,337840878798422,9897177,0,0,0,249641678,481319,0,0,0,5382,193723999,145781
MULTIVAR,test,2,1024,819,2048,337841340301267,6475212,0,0,0,211281372,707132,0,0,0,50098,987949179,378208
MULTIVAR,test,2,1024,819,2048,337842551307353,1453549,0,0,0,143948320,642551,0,0,0,14218,432618032,240145
MULTIVAR,test,2,1024,819,2048,337843133696793,1996756,0,0,0,181026752,435262,0,0,0,6027,387766544,205185
MULTIVAR,test,2,1024,819,2048,337843709276699,1780907,0,0,0,162015010,457100,0,0,0,6874,196729161,156652
MULTIVAR,test,2,1024,819,2048,337844075975768,9391141,0,0,0,197040309,396295,0,0,0,7528,353297366,197350
MULTIVAR,test,2,1024,819,2048,337844639304819,2040805,0,0,0,189418618,548337,0,0,0,5487,120323274,124242
MULTIVAR,test,2,1024,819,2048,337844955826864,2794672,0,0,0,175428259,527021,0,0,0,49993,828905791,392180
MULTIVAR,test,2,1024,819,2048,337845967540489,2454271,0,0,0,160715301,464307,0,0,0,5729,176544271,164754
MULTIVAR,test,2,1024,819,2048,337846311541157,9146679,0,0,0,175160478,570601,0,0,0,2967,96685151,97379
MULTIVAR,test,2,1024,819,2048,337846599153339,2048119,0,0,0,135628488,664926,0,0,0,17906,454997839,243482
MULTIVAR,test,2,1024,819,2048,337847196387213,2494290,0,0,0,211358453,645224,0,0,0,10763,369290044,197326
MULTIVAR,test,2,1024,819,2048,337847784710519,2607218,0,0,0,218357164,622785,0,0,0,15623,556129689,269149
MULTIVAR,test,2,1024,819,2048,337848566466646,2859001,0,0,0,140667590,385484,0,0,0,8022,262100562,205593
MULTIVAR,test,2,1024,819,2048,337848976336474,2603435,0,0,0,144454798,373772,0,0,0,6932,378147743,205605
MULTIVAR,test,2,1024,819,2048,337849506061772,2083743,0,0,0,207477256,691677,0,0,0,5547,178210357,131367
MULTIVAR,test,2,1024,819,2048,337849898843483,3730164,0,0,0,237997227,486533,0,0,0,3986,133768603,124254
MULTIVAR,test,2,1024,819,2048,337850278746080,2423829,0,0,0,230753813,828368,0,0,0,9832,347977658,196886
MULTIVAR,test,2,1024,819,2048,337850864571404,1243349,0,0,0,135182439,463150,0,0,0,3414,121876399,124190
MULTIVAR,test,2,1024,819,2048,337851128191588,1934764,0,0,0,221980256,666033,0,0,0,9239,240732169,182568
MULTIVAR,test,2,1024,819,2048,337851597302531,2375154,0,0,0,141069816,427855,0,0,0,3640,129842404,125764
MULTIVAR,test,2,1024,819,2048,337851875362086,3742997,0,0,0,155208257,735186,0,0,0,8059,416875522,202561
MULTIVAR,test,2,1024,819,2048,337852456178838,2237000,0,0,0,142074236,384905,0,0,0,7053,184118924,158575
MULTIVAR,test,2,1024,819,2048,337852789202555,2146189,0,0,0,236439177,700925,0,0,0,6188,367637933,143763
MULTIVAR,test,2,1024,819,2048,337853399913781,3130801,0,0,0,220091729,717388,0,0,0,5328,161231481,124264
MULTIVAR,test,2,1024,819,2048,337853789301182,2208825,0,0,0,263430041,792760,0,0,0,5664,169442028,123840
MULTIVAR,test,2,1024,819,2048,337854229412473,7821999,0,0,0,229573408,493731,0,0,0,5841,159176844,140411
MULTIVAR,test,2,1024,819,2048,337854630650996,2958122,0,0,0,153357881,374344,0,0,0,15480,741963670,316528
MULTIVAR,test,2,1024,819,2048,337855533471749,2213593,0,0,0,147790221,736591,0,0,0,15670,331101000,190883
MULTIVAR,test,2,1024,819,2048,337856019616180,2249716,0,0,0,165166704,395569,0,0,0,9653,447469424,240025
MULTIVAR,test,2,1024,819,2048,337856641244501,1937968,0,0,0,143639506,644816,0,0,0,5759,154409933,105193
MULTIVAR,test,2,1024,819,2048,337856946232783,2791687,0,0,0,223465796,841691,0,0,0,9372,391987558,224789
MULTIVAR,test,2,1024,819,2048,337857569684835,2103750,0,0,0,204102506,474430,0,0,0,8503,561522795,252535
MULTIVAR,test,2,1024,819,2048,337858342142856,2964544,0,0,0,161957509,402436,0,0,0,4425,131818747,124210
MULTIVAR,test,2,1024,819,2048,337858643505353,3220411,0,0,0,215980629,630494,0,0,0,22513,842383912,316648
MULTIVAR,test,2,1024,819,2048,337859710622839,1680475,0,0,0,156519092,528906,0,0,0,4487,159657326,131155
MULTIVAR,test,2,1024,819,2048,337860032989872,2216695,0,0,0,137046779,457364,0,0,0,5704,128870556,131625
MULTIVAR,test,2,1024,819,2048,337860305777112,10902869,0,0,0,219327002,507397,0,0,0,6704,224688454,181005
MULTIVAR,test,2,1024,819,2048,337860766991167,2114778,0,0,0,169652971,609181,0,0,0,8642,255648975,158137
MULTIVAR,test,2,1024,819,2048,337861198864771,3066511,0,0,0,209705694,780406,0,0,0,5266,171545278,133535
MULTIVAR,test,2,1024,819,2048,337861591916316,12749092,0,0,0,138535160,384283,0,0,0,23517,1090258002,387479
MULTIVAR,test,2,1024,819,2048,337862837870715,2281177,0,0,0,218232214,581942,0,0,0,4588,120850491,121955
MULTIVAR,test,2,1024,819,2048,337863183920967,2247907,0,0,0,134353601,485067,0,0,0,6565,204140137,156538
MULTIVAR,test,2,1024,819,2048,337863528923834,2411135,0,0,0,210319610,628271,0,0,0,9182,268240694,158599
MULTIVAR,test,2,1024,921,2048,337864015833356,1977131,0,0,0,201344499,569550,0,0,0,6044,203533171,125772
MULTIVAR,test,2,1024,921,2048,337864427407836,2423071,0,0,0,184280277,628452,0,0,0,7270,248734162,180578
MULTIVAR,test,2,1024,921,2048,337864867913137,4770836,0,0,0,239190879,876110,0,0,0,7063,191045952,140389
MULTIVAR,test,2,1024,921,2048,337865307907413,2347876,0,0,0,231316886,552873,0,0,0,4825,194869740,130945
MULTIVAR,test,2,1024,921,2048,337865741003310,2145656,0,0,0,156277093,518308,0,0,0,6730,305333511,205585
MULTIVAR,test,2,1024,921,2048,337866209176666,2215310,0,0,0,164618732,468487,0,0,0,6995,550918343,261690
MULTIVAR,test,2,1024,921,2048,337866931774307,2631032,0,0,0,168131386,528191,0,0,0,13955,570026235,291387
MULTIVAR,test,2,1024,921,2048,337867676768676,4151078,0,0,0,183845568,817132,0,0,0,4295,109330142,101552
MULTIVAR,test,2,1024,921,2048,337867978637034,2858072,0,0,0,201740950,949568,0,0,0,8735,257841377,181021
MULTIVAR,test,2,1024,921,2048,337868445870785,2888933,0,0,0,182198960,641065,0,0,0,9786,231107670,172848
MULTIVAR,test,2,1024,921,2048,337868866471720,2892653,0,0,0,186416275,486661,0,0,0,3920,113298087,123778
MULTIVAR,test,2,1024,921,2048,337869173314929,2046714,0,0,0,170408537,519719,0,0,0,7074,179382970,156562
MULTIVAR,test,2,1024,921,2048,337869529529699,3374448,0,0,0,226674226,624622,0,0,0,14182,357868947,232557
MULTIVAR,test,2,1024,921,2048,337870121936722,3086487,0,0,0,156987793,549591,0,0,0,3863,133265166,124208
MULTIVAR,test,2,1024,921,2048,337870422199719,2430913,0,0,0,200765393,739255,0,0,0,12242,407235702,183056
MULTIVAR,test,2,1024,921,2048,337871037710684,4448804,0,0,0,241114698,754898,0,0,0,38392,1260709675,488025
MULTIVAR,test,2,1024,921,2048,337872548892894,4147611,0,0,0,148667037,775041,0,0,0,6446,182679435,159091
MULTIVAR,test,2,1024,921,2048,337872889490681,1687853,0,0,0,186050569,506666,0,0,0,8765,292357264,180983
MULTIVAR,test,2,1024,921,2048,337873374302664,1957586,0,0,0,165583563,452975,0,0,0,3765,118685437,126206
MULTIVAR,test,2,1024,921,2048,337873665007073,2345126,0,0,0,163546342,504584,0,0,0,6266,207992805,166739
MULTIVAR,test,2,1024,921,2048,337874043937746,1938387,0,0,0,153962797,648123,0,0,0,4596,122510050,126242
MULTIVAR,test,2,1024,921,2048,337874327274526,1857781,0,0,0,157784890,827120,0,0,0,7762,213820979,140385
MULTIVAR,test,2,1024,921,2048,337874726573568,2301725,0,0,0,174426429,399963,0,0,0,31447,919793888,384832
MULTIVAR,test,2,1024,921,2048,337875830049364,1368452,0,0,0,192391368,727582,0,0,0,5923,173608884,166306
MULTIVAR,test,2,1024,921,2048,337876202243286,4885524,0,0,0,150346030,713295,0,0,0,31081,892265963,369677
MULTIVAR,test,2,1024,921,2048,337877254561850,4850612,0,0,0,162819185,598056,0,0,0,6677,296503110,177182
MULTIVAR,test,2,1024,921,2048,337877723433211,2133265,0,0,0,156145883,475574,0,0,0,4220,146045818,124230
MULTIVAR,test,2,1024,921,2048,337878032335945,2115908,0,0,0,191060753,496682,0,0,0,5410,110075991,124254
MULTIVAR,test,2,1024,921,2048,337878340009223,2012244,0,0,0,158751018,442160,0,0,0,7935,637285320,295107
MULTIVAR,test,2,1024,921,2048,337879142669516,2203224,0,0,0,231864085,656562,0,0,0,7999,229781295,158107
MULTIVAR,test,2,1024,921,2048,337879611717479,2986534,0,0,0,188219705,501044,0,0,0,3999,109797428,125768
MULTIVAR,test,2,1024,921,2048,337879917143624,3857413,0,0,0,165343866,454391,0,0,0,10340,450032815,239750
MULTIVAR,test,2,1024,921,2048,337880541260833,3461490,0,0,0,234210278,510390,0,0,0,18027,634107512,307239
MULTIVAR,test,2,1024,921,2048,337881419807484,5868631,0,0,0,243846475,820452,0,0,0,4582,178918659,124232
MULTIVAR,test,2,1024,921,2048,337881853498820,2955073,0,0,0,165367852,455059,0,0,0,6171,209906138,140387
MULTIVAR,test,2,1024,921,2048,337882236942854,2201778,0,0,0,315150350,722382,0,0,0,14749,752312273,264577
MULTIVAR,test,2,1024,921,2048,337883311311936,2837726,0,0,0,174394247,774443,0,0,0,34630,606179750,353324
MULTIVAR,test,2,1024,921,2048,337884099441397,3963505,0,0,0,168756959,454779,0,0,0,4138,170315382,104683
MULTIVAR,test,2,1024,921,2048,337884449038929,3290016,0,0,0,208643772,524537,0,0,0,6707,189883160,156150
MULTIVAR,test,2,1024,921,2048,337884855191190,3786780,0,0,0,165529898,661915,0,0,0,8078,238777801,199268
MULTIVAR,test,2,1024,921,2048,337885267808681,4233542,0,0,0,156467478,532569,0,0,0,8539,385615303,214685
MULTIVAR,test,2,1024,921,2048,337885818493093,4795471,0,0,0,183084896,495269,0,0,0,8344,421642361,224725
MULTIVAR,test,2,1024,921,2048,337886432485723,3446466,0,0,0,182916249,506145,0,0,0,5815,180259874,139798
MULTIVAR,test,2,1024,921,2048,337886803353383,2859669,0,0,0,198567275,407318,0,0,0,6284,190847535,158585
MULTIVAR,test,2,1024,921,2048,337887201764137,2080824,0,0,0,241121116,660888,0,0,0,3793,198507329,124164
MULTIVAR,test,2,1024,921,2048,337887648094586,2155567,0,0,0,197577392,521716,0,0,0,5700,206320561,166727
MULTIVAR,test,2,1024,921,2048,337888058568847,1441542,0,0,0,171984040,854676,0,0,0,13605,372023998,215610
MULTIVAR,test,2,1024,921,2048,337888608717357,1646184,0,0,0,169611212,520962,0,0,0,4728,149961875,140377
MULTIVAR,test,2,1024,921,2048,337888934954366,9003490,0,0,0,189094941,492622,0,0,0,6708,157516561,140335
MULTIVAR,test,2,1024,921,2048,337889295308277,3340703,0,0,0,264470931,705042,0,0,0,12394,375957027,197326
MULTIVAR,test,2,2048,204,2048,337889946765795,86855,0,0,0,81274779,283866,0,0,0,37066,787918786,338390
MULTIVAR,test,2,2048,204,2048,337890820802446,67684,0,0,0,77548479,379504,0,0,0,4571,133716352,117950
MULTIVAR,test,2,2048,204,2048,337891036663657,102073,0,0,0,101839323,260940,0,0,0,4255,244644505,123782
MULTIVAR,test,2,2048,204,2048,337891388307971,86312,0,0,0,76755141,258647,0,0,0,6245,239338024,140321
MULTIVAR,test,2,2048,204,2048,337891709320374,75716,0,0,0,73431740,258395,0,0,0,4626,192361354,124222
MULTIVAR,test,2,2048,204,2048,337891980309412,82457,0,0,0,131142495,513218,0,0,0,35954,868915180,282418
MULTIVAR,test,2,2048,204,2048,337892985957085,82457,0,0,0,50423617,232457,0,0,0,9011,583363727,205607
MULTIVAR,test,2,2048,204,2048,337893623902708,81556,0,0,0,51249849,355679,0,0,0,6518,154495663,158523
MULTIVAR,test,2,2048,204,2048,337893833754552,65702,0,0,0,53213868,257230,0,0,0,13153,549998071,285343
MULTIVAR,test,2,2048,204,2048,337894443440056,82889,0,0,0,72098749,317054,0,0,0,5554,258676464,164794
MULTIVAR,test,2,2048,204,2048,337894778921536,65202,0,0,0,38532798,112175,0,0,0,5654,240148463,181017
MULTIVAR,test,2,2048,204,2048,337895061716869,92808,0,0,0,64011169,167944,0,0,0,5027,203389759,134859
MULTIVAR,test,2,2048,204,2048,337895335223873,85945,0,0,0,64624661,194782,0,0,0,7847,331248329,172389
MULTIVAR,test,2,2048,204,2048,337895735185363,69115,0,0,0,89370876,204186,0,0,0,3419,135638248,124230
MULTIVAR,test,2,2048,204,2048,337895964370025,74118,0,0,0,116935773,249528,0,0,0,5250,201582093,166769
MULTIVAR,test,2,2048,204,2048,337896287067000,86628,0,0,0,29869881,124454,0,0,0,5387,292451921,158607
MULTIVAR,test,2,2048,204,2048,337896613637362,75634,0,0,0,111008327,830599,0,0,0,59675,849341732,352637
MULTIVAR,test,2,2048,204,2048,337897579116008,193232,0,0,0,45518806,232855,0,0,0,7360,290375668,183028
MULTIVAR,test,2,2048,204,2048,337897921570902,93916,0,0,0,67845059,314798,0,0,0,3518,150642576,124246
MULTIVAR,test,2,2048,204,2048,337898144230740,82095,0,0,0,61291751,430909,0,0,0,4887,156889700,123770
MULTIVAR,test,2,2048,204,2048,337898369366412,80503,0,0,0,115547974,384425,0,0,0,4285,204339579,124196
MULTIVAR,test,2,2048,204,2048,337898694188669,84181,0,0,0,113738355,284858,0,0,0,7471,370864855,180640
MULTIVAR,test,2,2048,204,2048,337899188949826,75307,0,0,0,118734280,324419,0,0,0,4010,188411382,123762
MULTIVAR,test,2,2048,204,2048,337899500353656,80111,0,0,0,69245469,281271,0,0,0,8477,288104797,181073
MULTIVAR,test,2,2048,204,2048,337899862245041,95233,0,0,0,86128969,217816,0,0,0,8867,372286058,174838
MULTIVAR,test,2,2048,204,2048,337900327258639,81917,0,0,0,87013696,451829,0,0,0,15508,231240309,123810
MULTIVAR,test,2,2048,204,2048,337900650334102,70407,0,0,0,59118278,226374,0,0,0,5743,206195216,140363
MULTIVAR,test,2,2048,204,2048,337900919892181,84789,0,0,0,38048839,237471,0,0,0,10337,533311187,275001
MULTIVAR,test,2,2048,204,2048,337901495597397,77122,0,0,0,54620196,209694,0,0,0,3584,126930592,124232
MULTIVAR,test,2,2048,204,2048,337901681190790,70260,0,0,0,75232925,387211,0,0,0,31154,940952472,399860
MULTIVAR,test,2,2048,204,2048,337902701631900,69596,0,0,0,53414694,288741,0,0,0,3054,111294322,124244
MULTIVAR,test,2,2048,204,2048,337902870549843,66531,0,0,0,67777280,329238,0,0,0,3650,124850077,124208
MULTIVAR,test,2,2048,204,2048,337903067515559,81319,0,0,0,83694038,289522,0,0,0,14566,544950483,233925
MULTIVAR,test,2,2048,204,2048,337903700500864,93966,0,0,0,38782796,133813,0,0,0,14390,882506583,345600
MULTIVAR,test,2,2048,204,2048,337904625848869,65175,0,0,0,55312462,146943,0,0,0,2740,117846384,116656
MULTIVAR,test,2,2048,204,2048,337904803021051,116954,0,0,0,83505647,402039,0,0,0,13753,561043038,265004
MULTIVAR,test,2,2048,204,2048,337905452292721,86034,0,0,0,51453865,388255,0,0,0,5009,125294272,124198
MULTIVAR,test,2,2048,204,2048,337905633581003,79146,0,0,0,50354297,362449,0,0,0,6640,265321615,164798
MULTIVAR,test,2,2048,204,2048,337905953902573,65242,0,0,0,60759873,344933,0,0,0,3698,135624412,123860
MULTIVAR,test,2,2048,204,2048,337906154935550,78896,0,0,0,43287349,166061,0,0,0,5380,278674582,156130
MULTIVAR,test,2,2048,204,2048,337906481445682,75241,0,0,0,35397875,129512,0,0,0,6614,228946952,172786
MULTIVAR,test,2,2048,204,2048,337906750192803,91988,0,0,0,35055016,138136,0,0,0,6080,310401155,181019
MULTIVAR,test,2,2048,204,2048,337907102252878,84423,0,0,0,57977525,192835,0,0,0,24969,726876359,354114
MULTIVAR,test,2,2048,204,2048,337907891767469,91535,0,0,0,36545190,181916,0,0,0,7004,320574293,177758
MULTIVAR,test,2,2048,204,2048,337908252990713,71616,0,0,0,53697357,291020,0,0,0,6768,202725088,164798
MULTIVAR,test,2,2048,204,2048,337908519902068,101852,0,0,0,74566260,234023,0,0,0,6950,195969677,158587
MULTIVAR,test,2,2048,204,2048,337908794675658,77127,0,0,0,48452248,270075,0,0,0,4036,220106662,124196
